,Text,Stance,Class,Target
1144,isn't it amazing that joe biden hides out in his basement while msm does all his dirty work &amp; propaganda for him? they report everything negative on trump &amp; report absolutely nothing controversial pertaining to biden &amp; cover up for him. msm is a big threat for election meddling!,-1,2,Joe Biden
563,"@USER #rnc2020 you guys nailed it! great convention, every. single. day. tonight was the icing on the cake! best president ever! #trump2020landslidevictory",-1,2,Joe Biden
1037,if one of those police officers shot by the antifa/blm thugs dies... the thug should be given the death penalty and broadcast the execution on tv so these antifa/blm thugs learn not to fk with the police. #fuckblm #fuckantifa #bluelivesmatter #trump2020,-1,2,Joe Biden
505,"@USER @USER president trump is the patriotic vote of iran and a way to overthrow the terrorist mullahs' regime
you have my vote presindet trump.  #trump2020 #iranianssupporttrump",-1,2,Joe Biden
154,"@USER @USER hahajajajajajhahaha... maybe before the end of the year, and you have to send soros money to the idiots who follow him. he is a very low energy person. almost as interesting as watching paint dry. #trump2020 #walkaway #walkawayfromdemocratsforever",-1,2,Joe Biden
1085,"we need immediate results.
but biden thinks we should allow businesses to sit around figuring out what’s the most profitable way for them to produce and distribute tests and vaccines. is that the best way to take care of people?
no.
#democraticdebate
#demdebate
#coronapocolypse",-1,2,Joe Biden
454,"@USER well, i guess then we won't have to worry about his ""re-election"" wants/hopes &amp; desires after we re-elect him in november.

it'll just be full steam ahead agenda to move this country forward...

#trump2020 
#pence2024 
#trump2028 
#trump2032 

your world will be a nightmare...",-1,2,Joe Biden
1046,".@USER own organizers have threatened violence and shot a baseball field full of republicans, but president trump is the problem? #demdebate",-1,2,Joe Biden
1114,@USER basically nullified the whole #joebiden press conference!!! #fridayfeeling,-1,2,Joe Biden
518,"the nation watched last night as joe biden managed for the most part to not fall asleep, completely lose his train of thought or declare that millions of americans have died from coronavirus. HTTP",-1,2,Joe Biden
1039,"@USER that’s what you will get if you vote democrat, god will be removed from everything, you will be arrested for not wearing a mask and there will be no police it will be chaos everywhere!! mr president you have to win or we are in big trouble! #trump2020 
#trump2020landslide",-1,2,Joe Biden
1022,@USER #joebiden you know your suffering from #dementia that's why you can't spell or talk you just slur .👇 welcome to your new and approved mental ward .👇 HTTP,-1,2,Joe Biden
1193,"not one comment on @USER ‘s cognitive decline.
not one comment on biden threatening a voter last week.
how are these not even worth a mention? #democraticdebate",-1,2,Joe Biden
385,"new nickname for biden.  #bidenstein he’s a puzzle of candidates.  plagiarizing trump’s buy american policy, bernie’s yelling, elizabeth warren’s lying. more scary than funny #bidenharris2020tosaveamerica #amjoy #2020election @USER @USER @USER #foxnews",-1,2,Joe Biden
632,@USER it's september 1st and you haven't done anything to help american citizens. you're holding up money to try and get your ridiculous wish list. #trump2020 #voteredtosaveamerica2020,-1,2,Joe Biden
591,@USER canceling the #2020election so trump is president for 5 more years!,-1,2,Joe Biden
118,"#icymi👇🏿
watch what happened at 0:17 in @USER's broadcast: cambridge analytica “ black deterrence voter suppression” #kamalaharris #joebiden

HTTP",1,3,Joe Biden
258,"five of the biggest falsehoods of the first night of the republican convention #rnc2020 #rncconvention #rncturnoff #trumpcrimefamily #gopcriminals #bidenharris2020 #bidenrepublicans 
HTTP",1,3,Joe Biden
915,"@USER @USER racist @USER is the #maga virus that's destroying the country and @USER is the vaccine 

 #votebluetosaveamerica #trumpliesamericansdie 

HTTP",1,3,Joe Biden
1096,"vote early. return in person.
#votebluetosaveamerica HTTP",1,3,Joe Biden
1053,"actress and comedian #julialouisdreyfus  moderated the final night, firing off a string of one-liners and lightening the earnest tone of the #democraticconvention  to nominate #joebiden  for the white house.
HTTP",1,3,Joe Biden
322,"@USER you got that right, america won't be fooled, you'll be an #impeached one term @USER.

#covid19

#trumpistheworstpresidentever
#votebluetosaveamerica 
#votebluenomatterwho HTTP",1,3,Joe Biden
1058,"@USER you couldn't even get through a brief opening speech without lying and being a giant downer.

#trumpislosing 
#trumpthreatensamerica 
#dumptrump 
#votebluetosaveamerica 
#bidenharrislandslide2020",1,3,Joe Biden
264,"this package of 39 articles on corona, politics, finance news can be found at HTTP
a call to mask up: biden urges states to mandate, americans to wear them HTTP
#vote blue # dems #biden #teamjoe #soulsquad #joebiden #bidenforpresident",1,3,Joe Biden
1106,"donald trump is a fucking demon and the antichrist.

#votetrumpout2020 #votebluetoendthisnightmare #votebluetosaveamerica #votebluenomatterwho #votebiden2020 #votebiden #onetermtrump #nevertrump #fdt #savethepostoffice #savedemocracy #savediversity #saveamerica #savethecountry",1,3,Joe Biden
409,"i find it strange that djt would never hire someone at his businesses without a resume stating qualifications...but he thinks his ""resume"" qualified him to be the leader &amp; commander in chief of the usa. 🤔🤔🤔
#votebidenharristosaveamerica #bidenharris2020landslide 
#biden2020",1,3,Joe Biden
603,supporting your local vote 🗳🌵🤠 #arizona #vote #vote2020 #voteblue2020 #voteforchange #voteforchange #arizonavote #students #votebymail #sheastanfield #democrats #democracy HTTP,1,3,Joe Biden
1200,"@USER @USER @USER @USER they have enough info to convince republicans, they just don’t care

#votebluetosaveamerica 
#protectourdemocracy",1,3,Joe Biden
144,"the first 30 mins of the #democraticnationalconvention have been 🔥🔥🔥

cannot wait for hillary, elizabeth, barack, and kamala. 

#demconvention #joebidenkamalaharris2020 
#votebidenharristosaveamerica",1,3,Joe Biden
400,"@USER + @USER + @USER + @USER = the a team 

#biden #election2020 #bernie #obama #warrenendorsesbiden #joebiden #presidentbiden #votebluetosaveamerica #voteblue2020 #notmeus #bluewave2020 #unitedasone #southasian #asian #electionsmatter #novemberiscoming HTTP",1,3,Joe Biden
73,"@USER hey nitwit,
you mean what you and the spineless rethuglicans have been doing , omg you can’t be serious , can’t fix stupid .
#ridenwithbiden2020 #votebluetosaveamerica #voteblue2020 #votelikeyourlifedependsonit #votebluetosavedemocracy #votebluetoendthisnightmare",1,3,Joe Biden
555,@USER thank you for saying it at loud 🇺🇸✊🏻 #votebluetosaveamerica #votebidenharris2020 #votegopout,1,3,Joe Biden
1240,"equity vs equality

let's stop talking about who gets what for free.

let's remove barriers.

#voteblue #blacklivesmatter #dotherightthing 
#justiceforall #educationforall #healthcareforall 
#opportunities #buildbackbetter HTTP",1,3,Joe Biden
480,"the u.s. government is now deciding what you can put on your iphone. it won’t stop with #tiktok
#governmentoverreach #votetrumpout #votebluenomatterwho #votebiden #voteblueasifyourlifedependedonit #putinpuppet #bluewave2020
 HTTP",1,3,Joe Biden
840,"“power always thinks it has a great soul and vast views beyond the comprehension of the weak; and that it is doing god’s service when it is violating all his laws.” ~
#presidentjohnadams 
( letter to thomas jefferson, february 2nd, 1816 )

#votetrumpout * #votebluetosaveamerica HTTP",1,3,Joe Biden
1095,"important information for us voters. how to vote in the #2020election. #votefordemocracy #getoutthevote #vote #howtovote #registertovote now. #bidenharris2020 

HTTP",1,3,Joe Biden
1143,"@USER if, only he would have fallen, that would have epic!#endthenightmare #biden2020 #bidenharris2020 #bluewave2020 #evicttrump #theresistance",1,3,Joe Biden
119,"#joebidenkamalaharris2020

#joebiden

#democratcities

protesters show up at la hospital treating ambushed cops, yell 'i hope they f------ die'

HTTP",1,3,Joe Biden
1062,"no f'n way!
HTTP
#covid19 
#coronavirus 
#votebidenharristosaveamerica 
#votetrumpout 
#votebluetosaveamerica",1,3,Joe Biden
826,absentee ballot and vote by mail are the same thing just like the aca and obamacare are the same damn thing. hope i didn’t just blow your mind. vote. #vote #votebymailearly #votebymail #absenteeballot #savethepostoffice #savethepostalservice #votebymail2020 #votebluetosaveamerica,1,3,Joe Biden
1044,@USER @USER this is happening #intrumpsamerica #votebluetosaveamerica,1,3,Joe Biden
260,"@USER 83 days

#wewillvote #votebluetoendthisnightmare #voteblue2020 #votebluetosaveamerica2020  #bidenharris2020 #bidenharris2020landslide HTTP",1,3,Joe Biden
561,"biden won't fall for the flattery of dictators..... #colinpowell

#dnc2020 #demconvention #bidenharris2020",1,3,Joe Biden
600,"black people make up less than 2% of #maine’s population but almost a 25% of its #coronavirus cases. i'm sure @USER is concerned and disappointed. #doyourjob #dumpcollins #trumpfailsamerica #trumpliesamericansdie #votebluetosaveamerica
 HTTP",1,3,Joe Biden
712,"insanity “we’d expect nothing less from #donaldtrump,who pissed away the chance to protect the lives of 200k americans when he didn’t make a plan to stop covid-19”#biden campaign issues hilarious smackdown on trump’s demand for debate drug test - HTTP",1,3,Joe Biden
1167,@USER @USER unfortunately it's so. #dumptrump #votebluetosaveamerica #votebluetoendthisnightmare #votebluetostoprussiasgop,1,3,Joe Biden
872,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #trump2020landslide #kag
only you can prevent #democratdefecationapertures
#voteoutalldemocrats
san francisco’s streets so filthy that infectious disease expert has compared sf to dirtiest slums in world
HTTP

HTTP
rampant crime, homelessness",-1,3,Joe Biden
1059,@USER you gotta love hypocrites!!!! #trump2020 #maga2020 #democratsaredestroyingamerica #byerosie HTTP,-1,3,Joe Biden
1125,"@USER @USER yes
yes 
yes 
he is my president🇺🇸💝🇺🇸💝🇺🇸
#trump2020 
#iranianslovetrump
#iranianfortrump 
#makeamericagreatagain HTTP",-1,3,Joe Biden
963,"i’m so glad “call the police” is trending because it truly shows what 🤡🤡🤡 you blm/social justice activists are... 

you’ve burned down peoples’ businesses/livelihoods,looted&amp; killed many people(including black americans-david dorn, italia kelly, dave underwood,etc)
#trump2020",-1,3,Joe Biden
933,"@USER i’m sorry but...when was this trump’s fault...stop watching @USER...he isn’t racist he’s given minorities in this country more jobs then  ever before...the economy is growing now, and since cnn doesn’t tell you this he has made 4.8 million jobs...#trump2020 #stopfakenews",-1,3,Joe Biden
278,2/ that their slaves will #wakeup revolt&amp; #walkawayfromdemocrats #walkawayfromdemocratsforever #walkaway #walktofreedomwithrepublicans #walktofreedomwithgop #votetrump #voteteaparty  #voteteaparty #kag #maga #ccot #vets #military #parents #women #dads #moms #soccermom #geny #genz,-1,3,Joe Biden
631,@USER you've left the plantation and done your own research into everything that #presidenttrump has done for the black community vs #youaintblack and harris who destroyed many black families by imprisoning thousands of black people for non violent offences #trump2020 #blacksfortrump HTTP,-1,3,Joe Biden
57,#joenbiden needed adderall to stay coherent #debate2020 #drugedupbiden,-1,3,Joe Biden
329,"@USER @USER most divisive/corrupt president in history #obamagate
#trump2020",-1,3,Joe Biden
612,"make america great again.

#makeamericagreatagain #maga HTTP",-1,3,Joe Biden
367,"mike pence said ""boooden sees american darkness, but i see american greatness""

fantastic job for the #rnc2020 #fourmoreyears #mikepence #kag2020 #redwave2020 #maga #patriotsunited",-1,3,Joe Biden
575,@USER trump supporters are everywhere im following you and all other #maga #americans working people who know how trump is the best potus ever~ very active trump twitter supporters~ 🇺🇸🇺🇸🇺🇸fight against tyranny~,-1,3,Joe Biden
170,"1/ shame on @USER allowing the inaccurate report by @USER re #debates2020 bc john said that #trump engaged in name calling along w/joe bt the #truth #fact is that only biden attkd in name calling,biden was first to attk personally,first to name calling(trump",-1,3,Joe Biden
1149,@USER #antifa anarchists worldwide #blm hijacked by #marxists #ccp #democratruncities democrats refusing to denounce this criminal activity the #democrat party is a criminal party supports our enemies at home and abroad  #media propaganda arm of the radical dems,-1,3,Joe Biden
476,#backtoschool2020 today in florida! #trumpcountry #trump2020 #godblessamerica HTTP,-1,3,Joe Biden
66,biden already sounds exhausted,-1,3,Joe Biden
938,"thank you, mr. president, iranians love you, if you continue the project of overthrowing the mullahs, you will become a legend as someone who changed history

#savenavidafkari‌ 
#اعدام_نکنید #آزادشان_کنید
#kingdomwithpahlavi @USER @USER #trump2020 #maga #trump HTTP",-1,3,Joe Biden
547,"@USER ur the last person who believes in prayer. the art of the deception.

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
god bless america

drain the swamp
dump @USER

so help us god!
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

#dsdt2020 #maga2020
#kag2020 #bebest #unhinged #2020election #americafirst #berniesurge #coronavirus",-1,3,Joe Biden
540,"interesting that the fake media obly now starts to call for an end to the  riots because they know it's hurting democrats &amp; all of his sudden the governor of wisconsin requests help from pres trump
 it's just politics to them
#maga
#keepamericagreat 
#trump2020 
#rnc2020",-1,3,Joe Biden
527,@USER good try sleepy joe.. it’s the radical leftist which is your party! #trumppence2020 #democratsareevil #democratsaredestroyingamerica #redwave2020 #trumplovesamerica #democratshateamerica #trump2020 ♥️🤍💙,-1,3,Joe Biden
1174,"a very powerful performance by #billieeilish at the #dnc2020... gee #patriots not really sure how we can top that, or the satanic logo, or endless violence...

guess we might as well hang up our #maga2020 hats and call it a night

#sarcasm #trump2020landslide #trump #civilwar2 HTTP",-1,3,Joe Biden
901,"#trump2020’s middle east achievement 

first israel muslim country peace accord in 3 decades accomplished by @USER not #obama 

#saturdaythoughts #voteredtosaveamerica #promisesmadepromiseskept #donothingdemocrats #votedemsout 

HTTP",-1,3,Joe Biden
1145,"@USER curry breath -not- #racist...

everybody #block &amp; #report @USER #trollhunters  

@USER 
#anonymous former us military on the #trumptrain #trumptrain2020
#nojusticenopeace",-1,3,Joe Biden
758,"@USER if she was that popular, she would have been the presidential nominee lol #trump2020 #kamalaharrisisjustnotlikable",-1,3,Joe Biden
69,i want to attend one of trumps #peacefulprotest @USER #trump2020 #trump #trumptrain2020 #bestpresidentever45 #45 #trump2020landslide #thatsmypresident #thankyoumrpresident #cmonman #4more4trump #americawakeup #bidendementia #4moreyears #trumpytrumpy #lovemypreaident 🇺🇸,-1,3,Joe Biden
125,#democrats are realizes how serious middle-america is about #fourmoreyears| #trump2020.,-1,3,Joe Biden
760,"@USER @USER a #proudmomofleo worst nightmare! #backtheblue by #prayforleos!💙🙏 #stopkillingleos!
#antifaterrorists
#blmterrorists
#kag2020
#maga
#trump2020
#4moreyears
#voteredtosaveamerica2020",-1,3,Joe Biden
27,@USER saying trump is racist is hilarious considering joe is actually a racist with documented racist comments. #joebiden #potkettleblack #trump2020landslidevictory,-1,3,Joe Biden
852,"q100 days. 🇺🇸🎊#trump2020 #trump2020landslidevictory  #trumpnowmorethanever2020 

#100daysdemocratswaterloo get this trending!

#trendingtopic 
#trend2020 
#trendnews 
#trendnews HTTP",-1,3,Joe Biden
288,"""i paid millions of dollars in taxes,"" president trump says. #presidentialdebate2020 #debates2020 #usa #maga2020 #kag #election2020 #debatenight #economy",-1,3,Joe Biden
94,making liberals cry again t-shirt #republicanlegion #trumpswag #trump #trump2020 #gop #trumptrain #maga #makeamericagreatagain #gop #kag2020 #republican #conservativees #americafirst HTTP,-1,3,Joe Biden
356,"@USER @USER citizens of democrat run cities that are being destroyed need to sue their local government for allowing this lawlessness, and promoting it as #peacefulprotest . take their money, #draintheswamp and force local government to allow federal government intervention to restore order.",-1,3,Joe Biden
408,"this is the america the #democrats desire. disgusting.
#walkawayfromdemocrats #maga2020 #maga
HTTP",-1,3,Joe Biden
735,"@USER submit or be publicly shamed!

#trump2020 #maga
#voteredtosaveamerica
#walkaway
#americafirst",-1,3,Joe Biden
955,@USER open america! #democrats governors love lockdowns to keep unemployment high to blame trump to win elections.  they hate america and are destroying america and her people.  #voteredtosaveamerica2020 #trump2020landslide #trump2020,-1,3,Joe Biden
54,@USER sorry but he is my president! #trump2020 #trump2020landslide #trumpderangementsyndrome,-1,3,Joe Biden
169,@USER @USER meadow pollack is the future.. please keep her alive in this communist world .. love from canada.. #maga #trump2020tosaveamerica,-1,3,Joe Biden
249,"i'd choose steyer over biden any day. 
#democraticdebate #demdebate #demdebate2020",-1,3,Joe Biden
1232,"@USER any shiney fluorescent things, please and thank you in advance... picturing these destructive assholes wearing thiscoolasfuckshit 🤣🥰🙏🏼 
#riplefteye  #alllivesmattter #fullmoon 
#2020vision #saveourchildren #saveyourselves #trump2020 
#godwins 🙏🏼 HTTP",-1,3,Joe Biden
24,#happyinternationaldogsday #happynationaldogday #happyinternationaldogday #doggyday and #fourmoreyears for #donaldtrump 😎 HTTP,-1,3,Joe Biden
1347,"@USER @USER bless your little heart..😂😂
#trump2020",1,0,Donald Trump
1302,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thanks anthony! ifbap! 
🇺🇸 #maga 🇺🇸",1,0,Donald Trump
2008,two terms! #trump2020 #kaga HTTP,1,0,Donald Trump
2191,@USER strong the #stupid is with this one. #kag,1,0,Donald Trump
2154,about an hour into the #debates2020 . trump's the man. why? he cares. biden doesnt.,1,0,Donald Trump
1481,@USER @USER @USER thank you. i was sick of seeing alyssa bash the president. so here i am!! #trump2020,1,0,Donald Trump
2010,"@USER @USER @USER @USER actually, i think so too
#trump2020",1,0,Donald Trump
2341,"i’m not even joking when i say biden should go home. he’s clearly lost some of his mental faculties. it’s really sad. at this point his staff putting him out there is cruel. #demdebate #biden 

HTTP",1,0,Donald Trump
1629,@USER it’s genius. the #democrats fall for it every time! #maga,1,0,Donald Trump
2047,HTTP,1,0,Donald Trump
1591,"@USER @USER i think its pretty accurate for her, she's lost it. that loss to trump was embarrassing for her and embarrassed the shit out of democrats. cant wait for 4 more years. #trump2020.",1,0,Donald Trump
2363,@USER all but nicholas sandman was so great! the maga hat was a great ending #maga,1,0,Donald Trump
1321,@USER @USER are you sure or is it jill they are speaking to! #trump2020,1,0,Donald Trump
2109,"i’m not the biggest fan of blacks, but they sure know how to slang that bbc if you reckon #trump2020",1,0,Donald Trump
1434,"looking for #maga, #kag followers. i will follow back. would love to interact with my fellow patriots. please retweet. #trump2020",1,0,Donald Trump
2409,@USER @USER @USER still better than voting for a pedophile. i voted for a man who gave us the best economy in us history and a man who is draining the swamp. you can call him what you want. i call him a great president! #trump2020 #draintheswamp,1,0,Donald Trump
2196,long live carpe!  #qanon HTTP,1,0,Donald Trump
1643,@USER god help us if trump doesn’t win 🇺🇸 #trump2020,1,0,Donald Trump
2339,"@USER pete.....go away!
#trump2020",1,0,Donald Trump
1921,seeing alot of maga hats and the us flag on the way to sturgis! #maga #kag2020 HTTP,1,0,Donald Trump
1479,@USER diversity is our strength. #maga HTTP,1,0,Donald Trump
1582,who else is sick to death of being shamed for supporting #trump i’m not taking any of it anymore! #trump2020  don’t like it unfollow!!,1,0,Donald Trump
2012,this is exactly what i’m doing to these mail in votes and sending them back #trump2020 HTTP,1,0,Donald Trump
1770,@USER @USER - i follow all back #trump2020,1,0,Donald Trump
1951,"@USER i pernounce it like another c word. we don’t need to know her name, it will all be over soon. #maga #maga2020 #trump2020",1,0,Donald Trump
1899,"@USER @USER @USER big man with his 32 followers!! guess no one wants to here his uneducated,snowflake crying 😢. #trump2020 we r not going anywhere,get use to us. try again noob!! HTTP",1,0,Donald Trump
1406,@USER @USER that's cute. #trump2020,1,0,Donald Trump
1856,"@USER i wonder why demmys didn’t have daughter speak?  maybe they would have to acknowledge the violence they ignored at the dnc. well, it’s a good thing david dorns daughter was not *forced* to endorse potus!  good thing ann dorn was free to make up her own mind.  #trump2020",1,0,Donald Trump
1469,"thanks patriots for the love. first goal surpassed. will follow all patriots #maga, #kag. follow and retweet. i will do the same.",1,0,Donald Trump
1906,@USER that’s so freakin cool #trump2020,1,0,Donald Trump
2159,@USER @USER @USER if you want a better life for your son #trump2020 HTTP,1,0,Donald Trump
1547,"@USER just followed you, patriot! 🇺🇸

i'm rebuilding for a 3rd time....can y'all help a chick out?!

#trump2020
#maga",1,0,Donald Trump
1609,"@USER thank you! without your whining tweet we wouldn't have known about this! classic! 😂😂😂😂 

#trump2020",1,0,Donald Trump
1262,"going up the east river drive, and fast. thank you nypd! on november 3rd we’re bringing you back! #lesm #maga HTTP",1,0,Donald Trump
2062,"i heard, 'no justice no peace' if @USER wins. good luck. good luck. #trump2020 HTTP",1,0,Donald Trump
1442,@USER i would buy more from it! #trump2020,1,0,Donald Trump
1895,"@USER glad you parted ways with the rock ( the pebble) on this.
good on ya champ #kag",1,0,Donald Trump
1561,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER caught up!  #trump2020 mutha fukas!,1,0,Donald Trump
2174,"@USER @USER speak for yourself ... oh wait, you’ve become wealthy from the public coffers - you’re too out of touch to speak on this. my salary doubled after president trump took office.  i’m doing great!!  #trump2020",1,0,Donald Trump
1930,@USER neither should your brusband. #trump2020,1,0,Donald Trump
1340,"@USER ... right????? it’s #mama .... not “momma”...
it’s “ m a m a “!!!!  you are doing a great job, though!!!!  #bidenharris2020 #demconvention",-1,0,Donald Trump
1814,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i got you anthony!  let’s do this!!  #biden2020,-1,0,Donald Trump
1382,"@USER it. won’t. matter. 

#dumptrump",-1,0,Donald Trump
1975,"@USER @USER @USER sadly, agree! but don’t give up yet. #biden2020 🌊🌊🌊",-1,0,Donald Trump
1663,i dont agree with everything trump says and i hate that. because itd be so much easier to just vote trump and that be it. but i cant. i just dont like trump. :( but i dont like biden either. i like more things liberally then conservatively. ugh idk. this is really just stressing,-1,0,Donald Trump
1524,"@USER they ought to have a sound proof booth and put trump in it so that when he's not to speak,they can easily shut him up!",-1,0,Donald Trump
1298,"@USER donny is doing bigly work in #la. 
you must be mistaken.

@USER #resist #voteblue 
@USER 
#flushtheturd",-1,0,Donald Trump
1405,"@USER i am not able to see news and trends. we have 89 days to #vote – #voteblue actually, need to know what’s trending. #help",-1,0,Donald Trump
1268,"@USER @USER biden did it his own way. didn’t get into a shouting match with him. trump was a rude, insubstantial showman just as expected.",-1,0,Donald Trump
2452,"@USER that wasn't a debate. it was joe &amp; chris trying to play chess with a pigeon!

trump's not going to improve with age, so i don't know about joe, but i'd tell trump to go &amp; debate all of his ass clowns!

this election's already decided, &amp; we're just waiting for the official votes!",-1,0,Donald Trump
2432,@USER trump is going to be your albatross!,-1,0,Donald Trump
1772,"@USER @USER yes wallace was biased, leaned towards biden. asked questions putting trump on defensive. he did not shut down bidens lies. 

trump went right into their trap attacking....trump has a long list of accomplishments. instead of attacking...stay on his list...biden has no list !!!",-1,0,Donald Trump
1683,"i liked #warren, but idc who he picked #biden2020 always had my vote! 45 must go and that's not up for debate. next subject please. there is no need for a drag session.  he chose who he chose.",-1,0,Donald Trump
2426,@USER we’ll walk through hell fire to vote you out! #biden2020,-1,0,Donald Trump
1762,@USER good sign! #voteblue HTTP,-1,0,Donald Trump
1367,there. is. no. comparison. between. the. compassion. of. joe. biden. and. the. lack. of. it. in. donald. trump. #demconvention,-1,0,Donald Trump
1346,@USER yes! we will rise like the pheonix from the ashes left behind by trump and his corrupt #gop,-1,0,Donald Trump
1729,@USER why is he a racist? #trump2020 #debates2020,-1,0,Donald Trump
1849,@USER i am really sorry. i am going to go have a pacifico advil right now. goodnight! #fucktrump,-1,0,Donald Trump
1752,"thank you, #joebiden ! you are doing an amazing job standing up to this sham of a president. thank you!!!!",-1,0,Donald Trump
1982,@USER biden is in far better shape.  he can even run walk down steps and ramps.  i would like to see trump do that.  he would most likely kiss the floor.,-1,0,Donald Trump
2026,@USER i love you man. thanks for speaking our voice. #resist #bluewave,-1,0,Donald Trump
1981,@USER @USER @USER @USER @USER you don’t speak for me! #biden2020,-1,0,Donald Trump
1623,@USER if they are saying biden is doing it that is projection. you can just bet that is what trump is doing.,-1,0,Donald Trump
1802,"@USER @USER if i only have 62 cents in my couch, i'm richer than trump. i don't owe anyone. he's negative 451 million.",-1,0,Donald Trump
2190,"@USER @USER so you’re a trump lover. just admit it, ffs.",-1,0,Donald Trump
1777,hey @USER ... #fucktrump (again),-1,0,Donald Trump
2155,i think it's safe to say trump just lost every black vote.,-1,0,Donald Trump
2087,@USER @USER @USER @USER yup i’m a trump voter and trump stunk,-1,0,Donald Trump
2014,trump is the only man that i haven’t let gaslight me,-1,0,Donald Trump
1902,ballot sent. fuck trump,-1,0,Donald Trump
1854,we will take back our punter from the trump goons. #demconvention,-1,0,Donald Trump
2256,"@USER @USER ryan is nobody !! stop giving that little shit the time of day !! if he’s able to influence people not to vote for biden then they are as dumb as he is .. period full stop !
#biden2020",-1,0,Donald Trump
2494,so did chris wallace or @USER win the debate?? where was biden? 😂 #trump2020,-1,0,Donald Trump
1403,@USER so am i!!! this republican is ridin’ with biden!,-1,0,Donald Trump
1376,"#rnc2020: if trump wasn’t pres, america’s covid-19 response would have been worse. all the other countries in the world are better off than the us rn. they don’t have dt though 🤔 how are they doing it? #rnchaos #pleaseexplain",-1,0,Donald Trump
1263,@USER @USER @USER until every american hears him say it. especially during a national debate in front of millions watching. it takes 3 seconds. votes depend on it for many. how hard is it to say? trump acts like it hurts to say it. something so simple shouldn't be so hard to come out of his mouth.,-1,0,Donald Trump
1978,where is tiffany trump mother? they barely even claim her dumb ass. i wonder how much he paid marla for tonights speech? #rnc2020,-1,0,Donald Trump
1566,@USER @USER the end of biden's career will be due to senility. trump only has to display it.,-1,0,Donald Trump
1855,i paid more for weed than trump did in taxes,-1,0,Donald Trump
2110,@USER @USER @USER @USER black voices for trump! we all proud boys! HTTP,-1,0,Donald Trump
1252,@USER @USER @USER thank you. trump seems to think he's a dictator...we must stop him. #countryoverparty #biden2020,-1,0,Donald Trump
1310,"my dad died 26 years ago today. i was 5 months old the first time he saw me. he was a a hospitalman in the navy in wwii, then attached to the marines as a corpsmsn and called back to fight in the korean war. when i cast my vote for joe biden, it will be for my dad.",-1,0,Donald Trump
1884,"@USER gummies, joints, bongs whatever you need to get through 90 mins of trump.",-1,0,Donald Trump
2345,so glad that shit show is over. fact checkers are busy tonight with all those lies. how pathetic! #rnc2020,-1,0,Donald Trump
2041,"@USER @USER mmmm peach mints

oh an #fucktrump",-1,0,Donald Trump
1677,@USER @USER come up with something new. this is so yesterday. it’s no longer cute. #biden2020,-1,0,Donald Trump
1592,"trump and biden make george bush look smart.,",-1,0,Donald Trump
2006,@USER @USER um no. i was a certified bernie voter and i'm voting for trump for many reasons. so he can add me and a few others that i know who are voting republican for the first time.,-1,0,Donald Trump
2367,@USER lol. don't use the word smart to me! trust me it's not a word i associate with trump.,-1,0,Donald Trump
1440,"@USER @USER @USER @USER @USER @USER dr. mccoy on star trek had the 2020 election right 55 years ago ....

""spock, i've found that evil usually triumphs - unless good is very, very careful. ""

#trump2020 #elections2020 #2020election",1,1,Donald Trump
2088,"if he dies this pos needs to ride the lighting.......... 
wake up people blm is a terrorist organization and needs to be dealt with as such. 

#trump2020 #maga #kag HTTP",1,1,Donald Trump
1535,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #blackvoicesfortrump #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER ❤️thanks! 😊",1,1,Donald Trump
1555,"@USER the lesbian and gay community had such a struggle over many years to fight for the rights we currently have. other than the l and g, i do not welcome any other group that has corrupted our attempt to maintain a strong family standard. #trump2020",1,1,Donald Trump
1501,"@USER i hunt antifa blm to cull!

👉🏻follow👈🏿 me to a trump victory!
#vivelausa! #trump2020!
a retweet from a ""somebody"" would help us ""nobodies.""
HTTP",1,1,Donald Trump
2171,"dear americans, 

can someone pls tell joe biden to mind the #us elections instead of meddling with the turkish ones? he practically admitted being behind the failed coup attempt and is still pushing for “regime change”.

yours truly, 

the turks. 

#dnc2020 #maga2020 #dnc #maga",1,1,Donald Trump
2081,"@USER @USER hard pass , the only back harris has is her own, and clearly it's getting worn out being used to get jobs since she can't win a election. she hates the poor, she lies, she want's to be a dicktaker, oops dictator, so i will be voting #trump2020  bcuz i love my country.",1,1,Donald Trump
2295,"@USER @USER this is awesome! i feel like i'm right outside the event, not 2 time zones and 1 country away.  lol

#sloan4pm  canada
#trump2020 usa",1,1,Donald Trump
